Date,Sales,Quantity Sold,Unit_Price,Avg_Unit_Price,Cost Of Sales,Daily_Gross_Profit,Gross_Profit_per_Unit,Promo_1,Promo_2,Promo_3,Total_Sales,Total_Cost,Total_Gross_Profit,Total_Units,Avg_Price,Avg_GrossProfit
2014-09-06,552703.9038,17985,30.73138191826522,35.40044687766667,616169.8514,-11.482811531391986,-3.5288266666666708,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-07,234153.7622,7620,30.728840183727034,35.40044687766667,261088.3864,-11.502964525077356,-3.534727585301836,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-08,244481.4977,7958,30.7214749560191,35.40044687766667,272633.3998,-11.514941770581277,-3.5375599522493095,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-09,122749.6353,3503,35.04128898087354,35.40044687766667,120070.9502,2.1822346709652405,0.7646831572937447,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-10,78736.40284,2247,35.04067772140632,35.40044687766667,77071.54271,2.1144731914958803,0.7409257365376061,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-11,70875.11067,2023,35.03465678200692,35.40044687766667,69489.36085,1.9551995148933958,0.6849974394463655,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-12,148634.3914,4242,35.038753276756246,35.40044687766667,145956.1397,1.8019057869267756,0.631365322960866,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-13,171724.8288,4901,35.038732666802694,35.40044687766667,168652.2036,1.789272536459201,0.6269384207304591,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-14,86435.69883,2467,35.03676482772598,35.40044687766667,84948.37458,1.7207291317505633,0.602887819213616,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-15,120236.1827,3432,35.033852768065266,35.40044687766667,118094.0432,1.7816097050792388,0.6241665209790224,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-16,83204.19669,2375,35.03334597473684,35.40044687766667,81753.42459,1.7436285160053289,0.6108514105263166,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-17,73768.03473,2105,35.04419702137767,35.40044687766667,72471.91932,1.757014965552409,0.6157317862232772,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-18,69425.44512,1982,35.027974328960646,35.40044687766667,68280.38328,1.6493402930594119,0.5777304944500552,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
2014-09-19,137154.9541,3915,35.033193895274586,35.40044687766667,135276.9096,1.369286667276125,0.47970485312898825,0,0,0,186909828.25687966,194026109.44628012,-7116281.1894,5279872,37.07285158158659,-0.874976653169138
